"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"292","RT @sabinamadrazo: Lo único que pido es que mejor película no lo gane #LALALAND #Oscars2017",FALSE,0,NA,2017-02-27 04:47:34,FALSE,NA,"836075279613329408",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Francesca1Totti",2,TRUE,FALSE,NA,NA
"293","RT @waynegustin: Si no me he ido es porque espero que Andrew gane como mejor actor por Hacksaw Ridge #Oscars  se lo merece, esa película me…",FALSE,0,NA,2017-02-27 04:47:25,FALSE,NA,"836075240216109057",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows</a>","jaquelinegnz",3,TRUE,FALSE,NA,NA
"294","Con que no gane ""La la land"" como mejor película. #Oscars",FALSE,1,NA,2017-02-27 04:47:20,FALSE,NA,"836075218854625280",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","urbinawesome",0,FALSE,FALSE,NA,NA
"295","No estoy viendo la ceremonia de los Oscars en vivo, pero ojalá gane Moonlight o Arrival el Oscar a mejor película. Estoy harta de La La Land",FALSE,0,NA,2017-02-27 04:47:04,FALSE,NA,"836075152030904321",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","FluoxetinaYonki",0,FALSE,FALSE,NA,NA
"296","RT @cristinaibaco: No quiero que La La Land gane Mejor Película. Si estás conmigo RT #Oscars",FALSE,0,NA,2017-02-27 04:46:47,FALSE,NA,"836075081902194688",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PataDiaz23",45,TRUE,FALSE,NA,NA
"297","Una parte de mi quiere que Hacksaw Ridge gane Mejor Película,  la otra La La Land #Oscars",FALSE,0,NA,2017-02-27 04:46:43,FALSE,NA,"836075066232193024",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ValeriaSH_",0,FALSE,FALSE,NA,NA
"298","RT @sabinamadrazo: Lo único que pido es que mejor película no lo gane #LALALAND #Oscars2017",FALSE,0,NA,2017-02-27 04:46:40,FALSE,NA,"836075051866693632",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","softbabyj",2,TRUE,FALSE,NA,NA
"299","En caso de que #LALALAND no gane el #Oscars a Mejor película mi segunda fav es #ManchesterByTheSea y mi menos fav… https://t.co/UoBbz6UmdA",FALSE,0,NA,2017-02-27 04:46:29,TRUE,NA,"836075006807457793",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","josuelo",0,FALSE,FALSE,NA,NA
"300","Extraño, extraño sería que gane una comedia la mejor película. Sale de lo que ""ha sido"". #Oscars2017",FALSE,0,NA,2017-02-27 04:46:15,FALSE,NA,"836074945058844672",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DANIVIADIAZ",0,FALSE,FALSE,NA,NA
"301","#Oscars No creo que La La Land gane mejor pelicula. Mi preferida es Moonlight #Oscar2017",FALSE,0,NA,2017-02-27 04:46:07,FALSE,NA,"836074915333881856",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","arturolodetti",0,FALSE,FALSE,NA,NA
"302","RT @DayhanaMata: Se merece todo lo que se gane, la mejor película <ed><U+00A0><U+00BC><ed><U+00BE><U+00A5><U+2764> #Oscars #Oscars2017 #teamgosling #LALALAND https://t.co/kFzOC6fGl8",FALSE,0,NA,2017-02-27 04:46:06,FALSE,NA,"836074907893174278",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","i_idania",70,TRUE,FALSE,NA,NA
"303","RT @DayhanaMata: Se merece todo lo que se gane, la mejor película <ed><U+00A0><U+00BC><ed><U+00BE><U+00A5><U+2764> #Oscars #Oscars2017 #teamgosling #LALALAND https://t.co/kFzOC6fGl8",FALSE,0,NA,2017-02-27 04:45:57,FALSE,NA,"836074873134927872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","eci_ala",70,TRUE,FALSE,NA,NA
"304","Lo único que pido es que mejor película no lo gane #LALALAND #Oscars2017",FALSE,5,NA,2017-02-27 04:45:54,FALSE,NA,"836074857955753984",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sabinamadrazo",2,FALSE,FALSE,NA,NA
"305","@TeamOjoCritico nooo me gusta este desenlace será que gane #EmmaStone <ed><U+00A0><U+00BD><ed><U+00B8><U+00A1><ed><U+00A0><U+00BD><ed><U+00B8><U+00A0> NO like y mejor película #LaLaLandMovie #Oscars2017",FALSE,0,"TeamOjoCritico",2017-02-27 04:45:48,FALSE,NA,"836074835046510600","1447951322","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ScarJimz",0,FALSE,FALSE,NA,NA
"306","Por favor, que no gane La La Land mejor película #Oscars",FALSE,0,NA,2017-02-27 04:45:28,FALSE,NA,"836074747960131585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kintsukuro1",0,FALSE,FALSE,NA,NA
"307","RT @HugoLacavex: No quiero sorpresas. Que gane #LALALAND el premio mejor película ya, please. 

#Oscars",FALSE,0,NA,2017-02-27 04:45:18,FALSE,NA,"836074709091508224",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","zeiziro202",2,TRUE,FALSE,NA,NA
"308","Por favor Dioses de los oscars que La la land no gane mejor película #Oscars",FALSE,0,NA,2017-02-27 04:44:39,FALSE,NA,"836074545962450944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","wvillegm",0,FALSE,FALSE,NA,NA
"309","Espero que este premio al director de La la land sea suficiente y no gane mejor película #Oscars",FALSE,0,NA,2017-02-27 04:44:16,FALSE,NA,"836074448323231744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","juli_zeta",0,FALSE,FALSE,NA,NA
"310","Mejor director para Damien Chazelle por La La Land. Pero ojo, quizás no gane Mejor Película, ya veremos #Oscars",FALSE,0,NA,2017-02-27 04:44:16,FALSE,NA,"836074446637060097",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","E_Selgado",0,FALSE,FALSE,NA,NA
"311","Mientras no gane a mejor película #LaLaLand #Oscars",FALSE,0,NA,2017-02-27 04:44:02,FALSE,NA,"836074388072067072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LaraJuanCarlos",0,FALSE,FALSE,NA,NA
"312","Así como vamos, ¿irá a ganar La La Land en Mejor película? #oscars Tengo miedo, no quiero.",FALSE,1,NA,2017-02-27 04:43:50,FALSE,NA,"836074339749539844",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","inladiesroom",0,FALSE,FALSE,NA,NA
"313","Siiii! Todo vuelve a la normalidad! Aún hay esperanza de que La la Land gane Mejor Película! #Oscars",FALSE,0,NA,2017-02-27 04:43:25,FALSE,NA,"836074235273453568",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","danieldeocs",0,FALSE,FALSE,NA,NA
"314","La la land gana Mejor Dirección, debo decir que le iba a Moonlight pero espero que mejor película lo gane Moonlight #Oscars",FALSE,0,NA,2017-02-27 04:43:24,FALSE,NA,"836074230932516864",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Shaspid",0,FALSE,FALSE,NA,NA
"315","#Oscars espero  no gane La La land es una buena película como musical. Pero no como mejor película.",FALSE,0,NA,2017-02-27 04:43:21,FALSE,NA,"836074217091248130",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LauCorCal",0,FALSE,FALSE,NA,NA
"316","Chazelle. Entonces puede que gane mejor película #Moonlight #Oscars",FALSE,6,NA,2017-02-27 04:43:18,FALSE,NA,"836074205791793153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AliasCane",0,FALSE,FALSE,NA,NA
"317","Por como va la 89 entrega de los Premios de @TheAcademy ¿Quién crees que gane mejor película en los #Oscars 2017?",FALSE,0,NA,2017-02-27 04:42:59,FALSE,NA,"836074125760180224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","sintesisweb",0,FALSE,FALSE,NA,NA
"318","Como viene la mano, me parece que el oscar a mejor pelicula es para moonlight, aunque prefiero que gane la la land  #Oscars2017",FALSE,1,NA,2017-02-27 04:42:48,FALSE,NA,"836074076573675522",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Isabel__Pinedo",0,FALSE,FALSE,NA,NA
"319","Aumenta la probabilidad de que #Moonlight gane Mejor Película en los #Oscars2017 habiendo ganado uno de los de guión.",FALSE,0,NA,2017-02-27 04:42:08,FALSE,NA,"836073909879509001",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Karl_Mel",0,FALSE,FALSE,NA,NA
"320","¿Cuál quieres que gane como mejor película?

#Oscars #Oscars2017",FALSE,0,NA,2017-02-27 04:42:05,FALSE,NA,"836073899028856832",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MundoPeliculas_",0,FALSE,FALSE,NA,NA
"321","RT @AleeCalderon8: Lo unico que quiero es que Denzel gane a mejor actor y La la land mejor película<U+270B> #Oscars  #Oscars2017",FALSE,0,NA,2017-02-27 04:41:56,FALSE,NA,"836073860411846657",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","ctrldelf",1,TRUE,FALSE,NA,NA
"322","RT @HugoLacavex: No quiero sorpresas. Que gane #LALALAND el premio mejor película ya, please. 

#Oscars",FALSE,0,NA,2017-02-27 04:41:48,FALSE,NA,"836073825624281089",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrandoBautistaa",2,TRUE,FALSE,NA,NA
"323","#Oscars No va a ganar Ryan Gosling y LaLa Land espero q no gane a mejor película. Sería injusto.",FALSE,0,NA,2017-02-27 04:41:45,FALSE,NA,"836073812521283585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Daniilux",0,FALSE,FALSE,NA,NA
"324","A mejor película quiero que gané #ManchesterByTheSea  que ganó yo ni una huea pero por lo menos le ganará a La la land #Oscars",FALSE,0,NA,2017-02-27 04:41:42,FALSE,NA,"836073799753814016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wekeend_s",0,FALSE,FALSE,NA,NA
"325","De las favoritas, ¿Cuál quieres que gane como mejor película?
#Oscars #Oscars2017",FALSE,0,NA,2017-02-27 04:41:33,FALSE,NA,"836073764941103104",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MundoPeliculas_",0,FALSE,FALSE,NA,NA
"326","#LaLaLand merece todas las nomi naciones técnicas, ojalá gane mejor director pero no actores ni película #Oscars",FALSE,0,NA,2017-02-27 04:41:25,FALSE,NA,"836073731155886082",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ElyCampillo",0,FALSE,FALSE,NA,NA
"327","RT @HypnosMorfeo: Siempre considere los Oscars como la fiesta de las peliculas sobre valoradas, pero espero que gane Arrival como mejor pel…",FALSE,0,NA,2017-02-27 04:41:14,FALSE,NA,"836073685668794368",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Onyx_Nicky",7,TRUE,FALSE,NA,NA
"328","RT @AntonLofer: Yo solo espero de esta noche de los Oscars que Denzel Washington gane el mejor actor y mejor película! Pls!!!!",FALSE,0,NA,2017-02-27 04:41:14,FALSE,NA,"836073684381106177",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","valeriachfv",41,TRUE,FALSE,NA,NA
"329","A menos que gane ""mejor película"" al menos para mí ""La La Land"" es la gran perdedora de los Oscars.",FALSE,0,NA,2017-02-27 04:41:13,FALSE,NA,"836073678274101249",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EdsoOon51",0,FALSE,FALSE,NA,NA
"330","Ojalá gane 'Moonlight' a mejor película. <ed><U+00A0><U+00BD><ed><U+00B9><U+008F> #Oscars  #Oscars2017",FALSE,1,NA,2017-02-27 04:41:12,FALSE,NA,"836073676751646720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","i_am_feri",0,FALSE,FALSE,NA,NA
"331","RT @makikuroneko: Honestamente no creo que La La Land gane mejor película. Según yo, ganará Moonlight y si es así, que bueno. (Aunque AMÉ L…",FALSE,0,NA,2017-02-27 04:40:50,FALSE,NA,"836073581880696833",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SirOhjkar",1,TRUE,FALSE,NA,NA
"332","Ojalá Moonlight gane a mejor película, porque quedé pegado con su trama. Igual me queda pendiente Manchester by the sea #Oscars",FALSE,0,NA,2017-02-27 04:40:43,FALSE,NA,"836073553401430016",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Salvadriver",0,FALSE,FALSE,NA,NA
"333","No quiero sorpresas. Que gane #LALALAND el premio mejor película ya, please. 

#Oscars",FALSE,0,NA,2017-02-27 04:40:38,FALSE,NA,"836073533365235715",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HugoLacavex",2,FALSE,FALSE,NA,NA
"334","Ya viene lo buenooo<ed><U+00A0><U+00BD><ed><U+00B9><U+008A> #Oscars y no sé, pero empiezo a dudar que La la land gane mejor película <ed><U+00A0><U+00BE><ed><U+00B4><U+0094>",FALSE,1,NA,2017-02-27 04:39:13,FALSE,NA,"836073175548993536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AddiGlz",0,FALSE,FALSE,NA,NA
"335","#Oscars uh ya quiero la categoria de mejor actriz, mejor actor y mejor pelicula estoy re ansiosa los nervios me pueden lpm",FALSE,0,NA,2017-02-27 04:39:09,FALSE,NA,"836073162123116544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","perfumesariana",0,FALSE,FALSE,NA,NA
"336","Solo le queda que gane como mejor Película!!<ed><U+00A0><U+00BC><ed><U+00BE><U+00AC><ed><U+00A0><U+00BC><ed><U+00BE><U+00A5> ""Lion"" #Oscars #Oscar2017",FALSE,0,NA,2017-02-27 04:39:04,FALSE,NA,"836073140740632577",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","XxLuXcoxX",0,FALSE,FALSE,NA,NA
"337","Cadena de oración para que no gane #LaLaLand a mejor película #Oscars",FALSE,1,NA,2017-02-27 04:38:59,FALSE,NA,"836073119769112576",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RichiCrisostomo",0,FALSE,FALSE,NA,NA
"338","Mantengo lo dicho: #Moonlight se merece todo lo bueno de este mundo. Ojalá gane a mejor película. #Oscars",FALSE,0,NA,2017-02-27 04:38:54,FALSE,NA,"836073097430196224",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Gregorik27",0,FALSE,FALSE,NA,NA
"339","Denle mejor película a Arrival. Es la única de las nominadas que he visto y quiero pavonearme con que le achunté. #Oscars2017",FALSE,1,NA,2017-02-27 04:38:47,FALSE,NA,"836073067692556289",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","turbogigi",0,FALSE,FALSE,NA,NA
"340","Para mí l mejor película se llama Manchester by the sea, aunque no gane que le hace ..! #Oscars",FALSE,0,NA,2017-02-27 04:38:14,FALSE,NA,"836072929926524929",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Martinmur",0,FALSE,FALSE,NA,NA
"341","Lo unico que quiero es que Denzel gane a mejor actor y La la land mejor película<U+270B> #Oscars  #Oscars2017",FALSE,1,NA,2017-02-27 04:38:07,FALSE,NA,"836072898053955585",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AleeCalderon8",1,FALSE,FALSE,NA,NA
"342","Bien ahi con los mejores guiones pero mas les vale que Moonlight gane mejor pelicula, sino seria robo la wea &gt;:C #Oscars",FALSE,0,NA,2017-02-27 04:37:18,FALSE,NA,"836072695859142657",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Mato_Soto",0,FALSE,FALSE,NA,NA
"343","RT @mix1065mx: .@reclu quiere que gane Manchester By the Sea, pero cree que La La Land ganará en mejor película. ¿Tú que opinas? #Oscars ht…",FALSE,0,NA,2017-02-27 04:37:01,FALSE,NA,"836072624308420609",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","liizz_moliere",2,TRUE,FALSE,NA,NA
"344","#Moonlight ojalá gane mejor película. #Oscars",FALSE,0,NA,2017-02-27 04:36:52,FALSE,NA,"836072587360940032",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","juguti1",0,FALSE,FALSE,NA,NA
"345","RT @mamarazzi_01: Tengo mucho miedo de que #LALALAND gane  #Oscars a mejor película , no lo podría soportar",FALSE,0,NA,2017-02-27 04:36:39,FALSE,NA,"836072531878678528",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LuchooYacyszyn",2,TRUE,FALSE,NA,NA
"346","Y #Moonlight se lleva mejor guión adaptado,  lo mas seguro también gane mejor película ¿Pero quien sabe?  #Oscars #Oscar2017",FALSE,0,NA,2017-02-27 04:36:27,FALSE,NA,"836072479844098049",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","joseal_musica",0,FALSE,FALSE,NA,NA
"347","Ojalá Moonlight gane ese Óscar a mejor película. #Oscars",FALSE,1,NA,2017-02-27 04:36:22,FALSE,NA,"836072460130865153",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","annoyingjosh26",0,FALSE,FALSE,NA,NA
"348","Tengo mucho miedo de que #LALALAND gane  #Oscars a mejor película , no lo podría soportar",FALSE,6,NA,2017-02-27 04:35:50,FALSE,NA,"836072327297265664",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","mamarazzi_01",2,FALSE,FALSE,NA,NA
"349","Honestamente no creo que La La Land gane mejor película. Según yo, ganará Moonlight y si es así, que bueno. (Aunque AMÉ La La Land) #Oscars",FALSE,2,NA,2017-02-27 04:35:45,FALSE,NA,"836072305126055936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","makikuroneko",1,FALSE,FALSE,NA,NA
"350","Que Moonlight gane Mejor película PAR FAVAAAR <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F> #Oscars",FALSE,0,NA,2017-02-27 04:35:43,FALSE,NA,"836072296251080704",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","alegalvezt",0,FALSE,FALSE,NA,NA
"351","Como gane mejor película #Moonlight, lloro #Oscars https://t.co/WbLYSIDrEv",FALSE,0,NA,2017-02-27 04:35:18,FALSE,NA,"836072190147719169",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","SpinOver_",0,FALSE,FALSE,NA,NA
"352","Moonlight!! Por consiguiente es muy probable que gane mejor película :D #Oscars2017",FALSE,1,NA,2017-02-27 04:35:06,FALSE,NA,"836072140126502912",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jjcalles",0,FALSE,FALSE,NA,NA
"353","Con este premio, es muy probable que Moonlight gane Mejor Película #Oscars",FALSE,2,NA,2017-02-27 04:34:53,FALSE,NA,"836072087819337728",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JairoSoto",0,FALSE,FALSE,NA,NA
"354","Dios, espero que con esto Moonlight gane el #Oscars a Mejor Película.",FALSE,0,NA,2017-02-27 04:34:49,FALSE,NA,"836072071117606913",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Enigma_J12",0,FALSE,FALSE,NA,NA
"355","RT @cristinaibaco: No quiero que La La Land gane Mejor Película. Si estás conmigo RT #Oscars",FALSE,0,NA,2017-02-27 04:34:49,FALSE,NA,"836072070341668865",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","jcarlosbass",45,TRUE,FALSE,NA,NA
"356","Lo normal sería  que la película que gane el Oscar a la mejor película tenga el mejor guión. ""Pero ya sabemos cómo funciona esto"". #Oscars",FALSE,0,NA,2017-02-27 04:34:16,FALSE,NA,"836071929643745281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","StephyVall",0,FALSE,FALSE,NA,NA
"357","Cuando La la land no gane el #Oscars a mejor película todos en esta casa bailaremos el pasito perrón.",FALSE,0,NA,2017-02-27 04:33:53,FALSE,NA,"836071833128562689",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","alvarotter",0,FALSE,FALSE,NA,NA
"358","Manchester frente al mar se lleva el primer premio robándole mejor guión original a La La Land. Miedo me da que gane mejor película #Oscars",FALSE,0,NA,2017-02-27 04:33:39,FALSE,NA,"836071774148263938",NA,"<a href=""http://klinkerapps.com"" rel=""nofollow"">Talon (Plus)</a>","met_fuk",0,FALSE,FALSE,NA,NA
"359","Estoy muy contenta por #ManchesterByTheSea #Oscars es impresionante el guión. Quiero que gane mejor película.",FALSE,0,NA,2017-02-27 04:33:32,FALSE,NA,"836071748303011842",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","karoconc",0,FALSE,FALSE,NA,NA
"360","RT @vpm13: Hermanos míos, unamonos en una cadena de oración para que La La Land no gane el premió a mejor película <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F> #Oscars https://t.co…",FALSE,0,NA,2017-02-27 04:33:21,FALSE,NA,"836071700575977473",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","davido_1207",1,TRUE,FALSE,NA,NA
"361","Ganó Manchester hacia el mar como mejor guión. Puede que gane a mejor película. #Ojalá #Oscars",FALSE,0,NA,2017-02-27 04:33:02,FALSE,NA,"836071619047088130",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","GaLaViZ02",0,FALSE,FALSE,NA,NA
"362","Hermanos míos, unamonos en una cadena de oración para que La La Land no gane el premió a mejor película <ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F><ed><U+00A0><U+00BD><ed><U+00B9><U+008F> #Oscars https://t.co/BzVNuRWNKh",FALSE,1,NA,2017-02-27 04:32:54,FALSE,NA,"836071586121846784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","vpm13",1,FALSE,FALSE,NA,NA
"363","Yo quiero que gane #LaLaLand a mejor película, así sea homenaje a la academia, los musicales no deben morir #Oscars",FALSE,0,NA,2017-02-27 04:32:52,FALSE,NA,"836071578777567232",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","quesecuentan",0,FALSE,FALSE,NA,NA
"364","Yo quiero que a mejor película gane Manchester By The Sea pero la academia se lo va a dar a La La Land.

#Oscars",FALSE,1,NA,2017-02-27 04:32:48,FALSE,NA,"836071562138746881",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Misrri",0,FALSE,FALSE,NA,NA
"365","A HUEVO! se hizo justicia. Aun hay esperanza de que gane el de mejor película. #Oscars",FALSE,0,"Joseluispulido",2017-02-27 04:32:23,FALSE,"836070957668253696","836071455666352128","162895735","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Joseluispulido",0,FALSE,FALSE,NA,NA
"366","RT @mix1065mx: .@reclu quiere que gane Manchester By the Sea, pero cree que La La Land ganará en mejor película. ¿Tú que opinas? #Oscars ht…",FALSE,0,NA,2017-02-27 04:32:16,FALSE,NA,"836071428768284672",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BryanKameron",2,TRUE,FALSE,NA,NA
"367",".@reclu quiere que gane Manchester By the Sea, pero cree que La La Land ganará en mejor película. ¿Tú que opinas?… https://t.co/3dzE2VDdGQ",FALSE,0,NA,2017-02-27 04:30:12,TRUE,NA,"836070905663078400",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Mix993SLP",0,FALSE,FALSE,NA,NA
"368",".@reclu quiere que gane Manchester By the Sea, pero cree que La La Land ganará en mejor película. ¿Tú que opinas?… https://t.co/bo1PEwI1zy",FALSE,1,NA,2017-02-27 04:30:11,TRUE,NA,"836070903897341957",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mix885fm",0,FALSE,FALSE,NA,NA
"369",".@reclu quiere que gane Manchester By the Sea, pero cree que La La Land ganará en mejor película. ¿Tú que opinas?… https://t.co/4daVFyrqtf",FALSE,0,NA,2017-02-27 04:30:11,TRUE,NA,"836070903867899904",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mix1031fm",0,FALSE,FALSE,NA,NA
"370",".@reclu quiere que gane Manchester By the Sea, pero cree que La La Land ganará en mejor película. ¿Tú que opinas?… https://t.co/Pj9W7z8zR0",FALSE,0,NA,2017-02-27 04:30:11,TRUE,NA,"836070903666573312",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Mix1065Qro",0,FALSE,FALSE,NA,NA
"371",".@reclu quiere que gane Manchester By the Sea, pero cree que La La Land ganará en mejor película. ¿Tú que opinas?… https://t.co/IR6RKiB69f",FALSE,1,NA,2017-02-27 04:30:11,TRUE,NA,"836070903570182147",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","mix917",0,FALSE,FALSE,NA,NA
"372",".@reclu quiere que gane Manchester By the Sea, pero cree que La La Land ganará en mejor película. ¿Tú que opinas?… https://t.co/NUO6S5WRkP",FALSE,0,NA,2017-02-27 04:30:11,TRUE,NA,"836070903565926401",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Mix925MX",0,FALSE,FALSE,NA,NA
"373",".@reclu quiere que gane Manchester By the Sea, pero cree que La La Land ganará en mejor película. ¿Tú que opinas?… https://t.co/ug2H3Ro84Q",FALSE,0,NA,2017-02-27 04:30:11,TRUE,NA,"836070903238754309",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","Mix1023Acapulco",0,FALSE,FALSE,NA,NA
